track_id,track_name,danceability,acousticness,energy,tempo,instrumentalness,loudness,liveness,duration_ms,key,valence,speechiness,mode,play_number,playlist_number,tempo_scaled
0H2idlyIDxyotmpAJ2NUeh,Higher Than Ever Before,0.527,0.0197,0.927,160.015,0.87,-6.096,0.138,196598,10,0.5,0.07,1,765,0,0.7778782442989299
5PPy2V8b6AhpnWZEAoms8n,Feel Like Makin' Love (feat. Roberta Flack),0.661,0.0165,0.698,126.066,0.567,-6.041,0.109,215000,2,0.484,0.0481,1,766,0,0.612842538173227
1O5MINNfUxKaL5PEmvw1CE,RIGHT TRACK - voquote VIP REMIX,0.585,0.00863,0.973,135.001,0.355,-6.888,0.128,245778,2,0.755,0.0567,0,767,0,0.6562781042939716
6xp1u6ZEHXX8DxJIFFrVoP,Little Things x Gypsy Woman - L BEATS MASHUP,0.644,0.00423,0.879,126.935,6.91e-06,-5.204,0.286,131000,6,0.808,0.0761,0,768,0,0.6170669933449032
3xqU7Qvop66DaYfXKaJmXw,When She Dance - David Ariza Club Edit,0.852,0.015,0.555,121.953,0.0632,-10.651,0.0762,336393,6,0.513,0.112,1,769,0,0.592848080036168
5kCmJdIdFqKQiiCYYpa0xo,That's Right - Edit,0.787,0.00356,0.7,120.043,0.835,-7.296,0.0312,276000,2,0.403,0.0357,0,770,0,0.5835630289683871
58J7fIZAgLrCwqpucV2JKG,take notes.,0.796,0.162,0.937,129.052,0.182,-7.853,0.122,195349,7,0.508,0.154,1,771,0,0.6273583300519671
68CGQIywWzqe7snQrEOb9j,End Credits,0.442,0.00959,0.86,131.22,0.143,-6.585,0.0953,213298,0,0.376,0.0757,1,772,0,0.6378975922063906
1fEYSPGGk7pLFvrBLNgQv7,DJ Friendly,0.634,2.62e-05,0.911,137.011,0.946,-9.198,0.307,280329,6,0.492,0.0288,1,773,0,0.6660492836899085
7xe7vVOA02Y7bdhhUw4sX2,Get Back - Double Clapperz Remix,0.799,0.0406,0.977,139.995,0.0896,-6.404,0.256,222321,11,0.745,0.149,0,774,0,0.6805553530020855
7f2cK2TS5SL2yqsJgqMwV1,Let Yourself Go!,0.697,0.002,0.897,144.994,0.907,-9.162,0.178,283620,11,0.437,0.044,1,775,0,0.7048569081266073
3nqHSUDl2iZX0SHndCn0sT,End Of The Line,0.691,0.0123,0.949,143.99,0.823,-6.975,0.13,403221,10,0.457,0.0521,0,776,0,0.6999761797119204
5Hijdt7rmbj9fUJdXEs6Nz,(It Goes Like) Nanana,0.676,0.0546,0.884,130.0,0.599,-6.16,0.0318,367614,7,0.963,0.0387,0,777,0,0.6319668266028866
1SwmINnHRKk4RiZGdarOv1,(It Goes Like) Nanana - Edit,0.671,0.12,0.876,129.998,0.188,-5.681,0.0823,231545,7,0.964,0.0352,0,778,0,0.6319571040363234
6vQuuzzYy6Kko6MDFGVndC,(It Goes Like) Nanana - Nanadub,0.715,0.0132,0.957,129.999,0.873,-7.118,0.0325,366056,8,0.619,0.0374,1,779,0,0.631961965319605
6d8DvkfIHiilazeqFiAMBB,DEVOTION - Mansionair Remix,0.733,0.558,0.829,124.0,0.922,-8.102,0.0792,259355,2,0.523,0.0425,0,780,0,0.6027991269135227
4Xd2ZjVHRJLn6pI7UM6CKO,Overture One - Adam Pits' Stomp Mix,0.76,0.00674,0.954,117.978,0.832,-7.612,0.0356,394576,1,0.564,0.069,1,781,0,0.5735244789919642
7tF4gETzlJhUSW6ksGqwTe,Overture One,0.611,0.0682,0.881,128.994,0.917,-9.005,0.0944,345047,1,0.348,0.0543,1,782,0,0.6270763756216367
6ujwcSNqTkQBwR8sJUABaZ,pinky ring,0.856,0.00992,0.658,135.013,0.162,-6.714,0.0883,279763,0,0.19,0.0841,1,783,0,0.6563364396933503
0KpuGGkI2ELoGm7J8aDQbK,yoni,0.863,0.435,0.773,123.339,0.0599,-3.944,0.1,336230,11,0.662,0.34,0,784,0,0.5995858186644111
3ATn3PoGyPpm8FPMUdAovi,Holsten,0.701,0.0502,0.886,128.005,0.931,-5.823,0.164,341137,7,0.312,0.0547,1,785,0,0.6222685664561731
3tgLyUGFY3ey4APKXh6JoW,Love and or Hate Trigger,0.664,0.000104,0.878,133.993,0.883,-4.694,0.0902,300688,2,0.216,0.048,1,786,0,0.6513779307461584
0GegflWLNEZ7iCksyThAME,$o Cleannn,0.736,0.00402,0.706,147.991,0.797,-11.305,0.0976,306534,1,0.445,0.0689,1,787,0,0.7194261741214446
3aFvNftrJOOImIH227JVJJ,Die a Little Bit (feat. Ms Banks & Karnage Kills) - KDA Remix,0.921,0.00378,0.64,125.007,0.000364,-5.996,0.141,206658,11,0.81,0.13,0,788,0,0.6076944391780542
75UTBPkYyjIZhwCblCj9K7,Daddy (feat. Sirah),0.857,0.000447,0.78,124.021,0.433,-5.05,0.0875,249561,1,0.322,0.0903,1,789,0,0.6029012138624354
34K71TuodFvIxPHChNy3zn,d(-_-)b dreaming of your latte art d(-_-)b,0.649,0.023,0.705,139.994,0.814,-9.685,0.145,133714,0,0.682,0.0504,1,790,0,0.6805504917188039
1T1xSmgwLuDg9ySwAUiCQ8,Earthquake,0.608,0.702,0.72,158.013,0.0085,-9.519,0.0975,124557,10,0.467,0.0554,0,791,0,0.7681459551692456
0ykdJPvPxLlWlxTvCyemCE,Nachtschone,0.544,0.0103,0.887,122.009,0.718,-4.989,0.0963,302671,8,0.819,0.0481,1,792,0,0.5931203118999353
0yfv6MTiSc6I6a8SGlqxmT,By Your Side,0.744,0.11,0.742,140.019,0.214,-11.005,0.105,360362,3,0.693,0.0398,1,793,0,0.680672023800843
6feXynMqVk5bDRbGoaVc76,re-location.zip,0.574,0.000154,0.904,130.027,0.907,-6.603,0.0912,298737,0,0.132,0.0374,1,794,0,0.6320980812514887
1DiehRsdyRxbz2UUSEADkZ,Kashmer,0.673,0.756,0.635,125.088,0.901,-8.74,0.111,191333,8,0.484,0.0399,0,795,0,0.6080882031238606
0WsWPDqKxxbhuagIulHk9g,Clavicle,0.757,0.248,0.644,125.998,0.875,-9.183,0.0799,213441,7,0.216,0.0518,1,796,0,0.6125119709100809
2KTzvg9BdiO9ss0kiZzBe1,by the reservoir,0.795,0.0145,0.685,130.003,0.859,-9.137,0.0803,308623,2,0.108,0.0454,1,797,0,0.6319814104527313
70KtzLadRd8chmFOYzFFnO,Stay Strong,0.651,0.305,0.923,127.014,0.122,-9.623,0.373,523506,6,0.436,0.0497,0,798,0,0.6174510347241464
0TzxjugrxRPzdOryHo5RK8,Hope Repeater - Mixed,0.717,0.000443,0.981,160.588,0.883,-5.489,0.211,216436,1,0.354,0.053,1,799,0,0.7806637596192643
4ru9oACekVbswJ0o5Y940l,repeat_analysis - Mixed,0.727,0.000315,0.997,160.575,0.939,-3.144,0.177,102315,1,0.771,0.0866,1,800,0,0.780600562936604
1N4WFXhgmkrTRxK0X7R90u,Hunnids,0.776,0.79,0.464,129.07,0.000521,-11.044,0.109,166000,8,0.52,0.0553,0,801,0,0.6274458331510352
5FlKCxeXdDgWMWpzsO8iwU,Blue Monday - Hardfloor Mix,0.687,0.00683,0.572,130.567,0.707,-12.438,0.0925,515333,11,0.705,0.0749,0,802,0,0.6347231742235315
370fcRgoBi7jQh81lIFr6y,Jusco,0.838,0.0177,0.821,115.883,0.00419,-5.928,0.0868,262759,11,0.63,0.255,0,803,0,0.5633400905170947
0fHQOLFW8V7dvPKfnfRgKY,Polypore,0.744,0.177,0.903,124.003,0.854,-5.725,0.0793,418065,10,0.548,0.0527,0,804,0,0.6028137107633673
2UArFZy4LUwTNFmoklSpvT,I Feel Love - Afrojack Remix,0.574,0.0207,0.995,127.996,0.841,-3.456,0.18,359520,7,0.258,0.0439,0,805,0,0.6222248149066391
24xZyfDFeYG8BUPGYA3AG7,Interaxial,0.658,0.0108,0.868,132.986,0.893,-8.071,0.113,334139,11,0.284,0.0496,1,806,0,0.6464826184816267
2XjMKzVE2qm6ULEsuQvYqU,A83,0.692,0.000297,0.938,136.966,0.877,-9.402,0.338,359853,6,0.36,0.0396,0,807,0,0.6658305259422382
7r6ncyvcnNompBYgkQzmxp,Trust,0.685,0.0581,0.983,134.005,0.853,-8.337,0.131,345198,1,0.0416,0.0723,0,808,0,0.6514362661455371
3YJQ4tFxdDiE9mNzJM5YzA,Just do like that,0.818,0.31,0.575,125.064,0.188,-9.504,0.352,218373,9,0.707,0.0647,0,809,0,0.6079715323251031
1D0PPVupI1ulX1kUncRvBI,smother demo,0.533,0.107,0.878,123.914,0.904,-5.907,0.0708,280891,8,0.243,0.0547,0,810,0,0.6023810565513085
55KHoVQ7BKsC3quIlZ5rMO,DISTANCE - m-flo remix,0.696,0.133,0.851,131.946,0.0,-5.265,0.285,353493,10,0.715,0.198,1,811,0,0.6414268838688036
39IErecGXs7uylIdbF30bK,Nebo,0.75,0.0164,0.607,130.001,0.91,-13.324,0.0944,346164,7,0.283,0.0513,1,812,0,0.6319716878861682
7qdthSAP02SdvLGisBEVtI,Cherry,0.672,0.0132,0.976,134.006,0.118,-8.73,0.0398,355921,8,0.759,0.0368,1,813,0,0.6514411274288187
6jUyb9kpzhNCpxZOLoPI2L,Spirit Wave,0.662,0.000299,0.894,134.961,0.838,-6.464,0.0706,316277,9,0.16,0.0412,0,814,0,0.6560836529627092
7mFtiVR6lFXeDxrZX2DDyL,Now We Are - Hammer Remix,0.702,4.14e-05,0.672,130.007,0.936,-11.851,0.0387,326853,7,0.609,0.0472,0,815,0,0.6320008555858576
7zTsTsXAVV7EEoLKS95TSo,Bloom,0.754,0.00263,0.956,128.008,0.908,-5.658,0.0999,395625,0,0.671,0.0603,1,816,0,0.6222831503060178
6cpPVzwy4in2jBnungXmF9,Quartz - Client_03 Remix,0.723,8.27e-05,0.96,150.004,0.839,-5.593,0.0473,300386,1,0.491,0.0434,1,817,0,0.7292119373672261
0PjjcFImQC8AIDDecwW6Ca,progress_inhibitor - Mixed,0.723,0.00314,0.933,160.614,0.888,-4.877,0.213,119040,7,0.466,0.0811,1,818,0,0.7807901529845849
3ZWuxoEmS8KkYvZoRQSIy7,Sci Si,0.575,0.00162,0.842,129.934,0.853,-11.166,0.0993,317538,10,0.544,0.0618,0,819,0,0.6316459819063036
0yFyV9gzW08KmryjPcKxhX,Divorcé,0.881,0.0192,0.738,127.01,0.907,-10.235,0.099,60952,1,0.692,0.131,1,820,0,0.6174315895910203
57kQZCwVKzeJ2mCDUQeLb4,Minute Of Voice,0.803,0.0059,0.484,124.019,0.899,-11.339,0.08,60929,9,0.399,0.0809,0,821,0,0.6028914912958723
3Hht1URCb1TqwcZAwU4pXK,Trying to Make it Home,0.65,0.239,0.809,123.011,0.873,-10.347,0.134,342111,1,0.289,0.0381,0,822,0,0.5979913177480591
7AkuWVEfviEjaNa8ps3uVw,Sizzling,0.711,0.00046,0.927,132.029,0.832,-8.194,0.0506,321713,2,0.46,0.0374,1,823,0,0.6418303703811732
1qNdEH8fhj5QdgbaW8tqCx,Taurindo Shuffle,0.798,0.0078,0.816,124.999,0.845,-10.954,0.0876,372552,10,0.357,0.0675,0,824,0,0.6076555489118017
3X669cI3mLFk0RVmqVcp4d,Cloudy,0.863,0.00205,0.601,128.014,0.931,-8.997,0.0838,411819,1,0.198,0.0703,1,825,0,0.6223123180057072
3woD5qNMwzYUoyvpTY7vdx,Reactiv-8 - Mixed,0.767,0.0119,0.698,129.604,0.747,-12.027,0.137,303867,6,0.892,0.0357,1,826,0,0.6300417584233887
3zzO0FYTxxV0p6aC75WP5q,Liquid Experience,0.731,0.366,0.881,129.014,0.71,-9.8,0.105,431613,10,0.592,0.0428,0,827,0,0.6271736012872678
7DLlI8dSTexTOYtk2jcIua,Tochi Descent,0.8,0.159,0.596,126.0,0.907,-13.763,0.325,129540,6,0.795,0.0601,1,828,0,0.612521693476644
3WXzmQ8ytSDHWg7UmdLSMk,Don't Say a Word - Mixed,0.643,0.000328,0.79,126.939,0.71,-9.502,0.21,393089,11,0.684,0.0865,1,829,0,0.6170864384780294
2ZLX6RCcJLp4uoIH2CwivA,Woodpecker,0.807,0.000631,0.823,122.712,0.696,-9.145,0.305,206441,11,0.826,0.056,0,830,0,0.5965377940468725
6uc3DwLDQsi4erJ9ARPsg4,Hollow (feat. Emma Louise) [Logic1000 Remix],0.473,0.0113,0.652,116.938,0.606,-7.515,0.095,251499,5,0.416,0.0514,0,831,0,0.5684687443791412
4U776N5SlNQ7CtQYB5CY8p,Never Gonna Be,0.649,0.248,0.883,133.905,0.684,-3.83,0.135,225700,11,0.646,0.0767,0,832,0,0.6509501378173811
6skQUzz3MsUz2coLt9cNIr,Sacred - Mixed,0.659,0.00919,0.842,125.002,0.816,-7.695,0.134,122893,1,0.457,0.0325,1,833,0,0.6076701327616464
1MHNqgaEq9Mf930suUNhpX,FULL WOMAN,0.801,0.000963,0.838,120.018,0.88,-9.504,0.059,79963,1,0.0383,0.0756,1,834,0,0.583441496886348
1QHv2riUsL0Pz0FlKvhjIu,HOUSE ARREST,0.798,0.000853,0.692,119.992,0.941,-9.701,0.133,92812,5,0.289,0.0492,0,835,0,0.5833151035210276
0qGqKLgCfBcoO28gpZoXkr,366,0.711,0.0719,0.694,130.014,0.926,-7.423,0.1,311937,4,0.281,0.0368,0,836,0,0.6320348845688285
1DVeXeKHrDcYYKybTC2lQL,Tetris,0.797,0.125,0.794,129.994,0.884,-8.617,0.0947,359445,11,0.424,0.0506,0,837,0,0.6319376589031973
2KnC7ELwhfi998OzDJgyyR,Jobi,0.593,0.0544,0.716,132.009,0.888,-7.573,0.0936,381754,1,0.41,0.0406,1,838,0,0.641733144715542
4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,0.824,0.0076,0.862,122.98,0.000132,-3.424,0.303,169153,2,0.801,0.126,1,839,0,0.5978406179663308
5u1vw4nmCG8iuerg6ppBf0,Fast Life,0.851,0.134,0.728,124.986,0.234,-10.996,0.174,141120,6,0.485,0.135,0,840,0,0.6075923522291414
7lhNCZG9JWxhoJSGkJa2AS,Could Heaven Ever Be Like This - Walker & Royce and Chris Lorenzo Remix,0.803,0.0252,0.881,127.089,0.0223,-6.482,0.205,221202,9,0.387,0.163,0,841,0,0.6178156309702635
5P5xuOwnMwaTY38yT8laSl,Bluff,0.804,0.0662,0.667,137.036,0.0247,-6.233,0.0895,187167,5,0.453,0.056,0,842,0,0.6661708157719475
7tYRwRp2IS41nUQHW6UMuL,i'll be there,0.814,0.147,0.64,120.376,0.888,-9.478,0.0759,184945,10,0.694,0.0579,1,843,0,0.5851818363011468
6r7CKP0iNCHkYxJYuiNjH7,Can't Grumble,0.837,0.296,0.98,131.993,0.745,-6.546,0.132,180216,1,0.642,0.124,0,844,0,0.641655364183037
75hUTtQaq1QOIF7sromJyN,N.T. (Magical dub mix),0.563,0.00951,0.874,120.99,0.933,-9.333,0.0809,447769,8,0.703,0.0611,1,845,0,0.588166664236025
5xWn1sBr3ZkFOSUrfp6Iz4,Blow Out,0.597,0.00628,0.946,136.005,0.704,-3.369,0.156,216070,9,0.086,0.0479,0,846,0,0.6611588327086584
5qK203gDYDkCqRf80DE3f6,Everything,0.577,0.000869,0.896,139.993,0.806,-10.708,0.0966,332571,2,0.363,0.0405,1,847,0,0.6805456304355223
61M7XuxatcybMrv7bm5T5D,Move Ya Body - Extended Mix,0.815,7.57e-05,0.901,126.011,0.238,-5.71,0.1,354286,11,0.726,0.0749,0,848,0,0.6125751675927411
5gGSh2XXdrpHZ3H943mRAB,Move Ya Body,0.813,0.000693,0.923,125.953,0.00788,-5.34,0.0915,158095,11,0.944,0.0558,0,849,0,0.6122932131624106
3S0uF9YOev7tbrMn6l9oM7,Mystic,0.75,0.000452,0.756,127.972,0.705,-7.582,0.0939,456817,8,0.127,0.045,1,850,0,0.6221081441078816
2rzTCYdqjAXPpKz2l478R9,Bail-E - Mixed,0.766,0.00188,0.72,129.711,0.762,-8.972,0.0554,145505,9,0.869,0.0567,0,851,0,0.6305619157345157
5W1hRL3YFwkg3oEwUd74N6,Avant Garden,0.716,0.0845,0.816,125.006,0.861,-9.538,0.108,455040,10,0.276,0.0426,0,852,0,0.6076895778947726
4hmopYLIJhSr9l2Q52XGME,Mutant Exotic - BADSISTA Remix,0.841,0.0106,0.74,135.968,0.434,-8.171,0.0915,286235,9,0.747,0.0557,1,853,0,0.6609789652272406
6oYRQXSdHIdDP3kCkrMKM4,Get up (Club Mix),0.698,0.0024,0.936,135.002,0.766,-5.91,0.0855,344500,8,0.9,0.0429,1,854,0,0.6562829655772531
7FHh4U9NwGOZat9AHm5qCz,You Know Nothing,0.479,0.00164,0.945,131.986,0.834,-4.348,0.0283,310909,1,0.572,0.0637,1,855,0,0.641621335200066
5ooGV26PlSsnNmHf80kTHX,Fresa Acida,0.749,0.0494,0.92,130.007,0.791,-3.375,0.173,346154,5,0.536,0.0544,0,856,0,0.6320008555858576
0fKyRv26iIdZo9XCQ56jPO,Motion,0.666,0.00753,0.952,118.006,0.722,-8.308,0.0957,239832,9,0.888,0.0465,0,857,0,0.573660594923848
5mjYQaktjmjcMKcUIcqz4s,Strangers,0.628,0.701,0.523,169.982,0.00274,-8.307,0.219,172965,11,0.416,0.0946,0,858,0,0.8263306547662452
7nZNvE2EdKrH127yzBMW8E,Love Is Real,0.7,0.00229,0.879,128.009,0.724,-4.347,0.0391,197728,3,0.519,0.0476,1,859,0,0.6222880115892993
3irKogkH8P1B1nONmEcHgY,YSIV,0.769,0.0716,0.777,91.022,0.0,-6.065,0.11,369240,8,0.696,0.312,0,860,0,0.442483726854215
3GjQ7r5SWFnMMbwfp22aF3,You Gonna Want Me,0.791,0.00894,0.7,127.0,0.00385,-3.865,0.0445,239787,8,0.562,0.0386,1,861,0,0.6173829767582046
3y7D1jId1PJefOwqzQfiTo,Live the Life - Pasocom Music Club Remix,0.852,0.057,0.948,126.997,0.937,-8.655,0.0704,397187,3,0.383,0.107,0,862,0,0.61736839290836
2zR1Ss5bwCbK4dDCS0ABe5,VIEWS - Laurence Guy Remix,0.59,0.0237,0.799,135.016,0.949,-10.326,0.109,372721,7,0.376,0.0483,1,863,0,0.6563510235431949
3fxHtZcT9NnbtvH2oJwCOE,Altered State,0.797,0.0661,0.681,129.983,0.852,-13.698,0.0691,236308,1,0.354,0.0459,1,864,0,0.6318841847871001
0TbgGPcG0lJcCEGn31XonM,MULTICOLORJAM 1,0.779,0.197,0.559,112.006,0.795,-9.062,0.09,112667,5,0.548,0.0532,0,865,0,0.544492895234484
7IpmgwR3K4wFzWTS1ESWZj,popular,0.67,0.105,0.654,118.979,5.51e-06,-5.863,0.342,213771,4,0.175,0.177,0,866,0,0.5783906235568065
1lrEQgXmpioEDvl60w1UGk,Flowers On The Floor,0.778,0.0775,0.621,117.982,0.00532,-6.732,0.123,258411,1,0.405,0.105,1,867,0,0.5735439241250906
7uYVYIlVCjNbc1KoNj2D18,Solon ソロン,0.514,0.528,0.442,147.963,0.885,-12.291,0.102,255550,7,0.331,0.0369,0,868,0,0.7192900581895608
15OAhM2KvgLrBoDp5PhAgQ,Dimension Intrusion,0.468,0.000936,0.851,129.823,0.755,-8.997,0.122,243695,4,0.0392,0.0435,1,869,0,0.6311063794620504
3Sd4LzlhFozeAwO6VEx7fj,Day After Day feat. 髙橋芽以,0.67,0.119,0.868,135.028,0.909,-6.086,0.0952,283205,5,0.75,0.031,1,870,0,0.6564093589425736
5FiBD3iIcnpsmxC9AtiFj8,キレイな人 (Find Love),0.63,0.602,0.502,127.163,2.95e-06,-8.562,0.0893,277860,11,0.518,0.134,0,871,0,0.618175365933099
2McTSCNNzxgDtAqiuibhPI,dna,0.693,0.251,0.572,100.074,0.0,-8.486,0.116,177382,11,0.519,0.0467,1,872,0,0.48648806311890214
29g7yAAjT8zRyp52EYaGwa,Phosycon,0.801,0.101,0.562,104.989,0.903,-9.375,0.132,311955,5,0.0682,0.0452,1,873,0,0.5103812704477728
4wn7FeFmJItELsdWhT5XcJ,Stabbed In The Back,0.8,0.0202,0.973,128.005,0.947,-8.38,0.0933,315000,1,0.0638,0.0495,1,874,0,0.6222685664561731
5dGClop5hvOr0vXADmAYw8,Mo Move,0.644,0.238,0.901,130.01,0.849,-10.187,0.105,414333,11,0.155,0.0474,0,875,0,0.6320154394357022
6eypw7fGYBtYxD3dCE2pld,Do It Again,0.867,0.0224,0.714,123.974,0.704,-5.144,0.104,332973,4,0.623,0.0662,1,876,0,0.602672733548202
5uT52Slz5g1B2n5Xy1twGA,So Alive,0.619,2.15e-05,0.804,129.006,0.807,-7.421,0.102,322527,10,0.189,0.0618,1,877,0,0.6271347110210154
3rmqiQbzPDx7A8p88IRFKg,Love U Like That,0.714,0.0865,0.671,95.005,0.0,-3.572,0.0644,211734,10,0.238,0.0321,1,878,0,0.4618462181646711
3SufFA54PYXsLoU44WkfOr,N64,0.822,0.0023,0.817,131.989,0.506,-7.66,0.0449,262819,11,0.504,0.146,1,879,0,0.6416359190499108
0F5c8mYOvnT6BPEeuWanax,Tongue - Edit,0.669,0.0215,0.955,126.977,0.79,-6.288,0.202,185197,7,0.573,0.0636,1,880,0,0.6172711672427288
6KSPFUTL4xWAxff2yqX3Ir,Keep It Rising,0.868,0.179,0.587,120.031,0.201,-9.345,0.0873,194963,4,0.547,0.108,0,881,0,0.5835046935690084
2mr84hwrceRN4ucQcwgEIP,Chain Reaction - Original mix,0.689,0.0041,0.911,129.996,0.889,-10.521,0.0724,360264,8,0.0287,0.0361,1,882,0,0.6319473814697605
0nXmEQZGYEbT1CcBhtNbdR,Back in the Dark,0.95,0.0223,0.938,123.002,0.0472,-10.55,0.0335,441156,1,0.813,0.193,1,883,0,0.5979475661985251
7FxC8bRJE2KvB4M5fMnNiD,Hot Tubes - Mike Sharon Remix,0.808,0.00176,0.828,127.039,0.866,-8.765,0.0677,398000,9,0.596,0.105,1,884,0,0.6175725668061856
0T5k7zWKi9WmFrnCpqOK2V,Discòs Revenge - Mole Hole Dirty Mix,0.768,0.00194,0.867,126.008,0.891,-8.396,0.117,379847,11,0.858,0.0803,1,885,0,0.6125605837428965
0COV41Sn01YzIkCgetPQ09,Your Eyes,0.798,0.00781,0.916,127.267,0.896,-9.036,0.0628,401125,5,0.715,0.0661,0,886,0,0.6186809393943813
24pXNltHc8QtULQav59xDl,Cloud 9,0.794,0.00287,0.958,127.048,0.876,-7.546,0.0968,396851,1,0.614,0.126,1,887,0,0.6176163183557195
7Esye77Caf24GfFmAzAUHW,Sirena Deep,0.807,0.00047,0.943,125.999,0.923,-6.497,0.303,341500,8,0.967,0.0389,0,888,0,0.6125168321933624
7zybSU9tFO9HNlwmGF7stc,Sunset Drive,0.649,0.268,0.834,125.004,0.932,-11.43,0.0974,234300,10,0.15,0.0397,0,889,0,0.6076798553282096
76XmlA2Fu6NLiy74f33CkK,Juice,0.61,1.76e-05,0.947,140.008,0.864,-9.724,0.0838,318857,6,0.255,0.0526,0,890,0,0.6806185496847458
2Q7OKBLfhKkWlo6BA1D9nq,Feel The Rush,0.817,0.055,0.767,126.948,0.0459,-6.567,0.0829,282000,10,0.675,0.116,0,891,0,0.6171301900275634
4uJIBZ3vxOeRUACfCdIDth,Untitled 02,0.806,0.0155,0.564,125.01,0.885,-11.368,0.103,495239,1,0.46,0.0489,1,892,0,0.607709023027899
4AIDG8oQzGYqnr6v01f8i5,The Garden,0.416,0.144,0.216,93.288,0.0191,-11.815,0.16,310760,2,0.112,0.0352,0,893,0,0.45349939477023143
6OGlcUOK8B9Nfy8v5LHsYQ,zin2 test5,0.779,0.0489,0.573,137.994,0.943,-12.668,0.107,159000,11,0.648,0.0695,1,894,0,0.6708279251556826
1zxXfANDSlHq9Jyg3B2e4m,Nest Summer We Will Be Dancing,0.808,6.19e-06,0.517,123.967,0.935,-9.132,0.123,163730,6,0.564,0.13,1,895,0,0.6026387045652312
7FggDFkpoM0bZWYVEOK2uA,Camile From OHM Makes Me Feel Loved,0.832,0.0536,0.919,128.099,0.844,-9.644,0.0688,256387,8,0.729,0.149,1,896,0,0.6227255270846398
7DM4O1uQO3WiRiZJm1zk81,Dancing in Berlin in 90S,0.72,7.41e-06,0.978,130.005,0.011,-10.183,0.094,561231,11,0.298,0.0569,1,897,0,0.6319911330192944
7rhmmDBFUwZHC7rSeMxO2E,Blackbox Life Recorder 22 [Parallax Mix],0.619,0.0682,0.825,134.044,0.933,-14.732,0.0877,212000,6,0.303,0.0731,0,898,0,0.651625856193518
409z4jUHpq7eIkg3N3FzZh,Windowlicker,0.696,0.132,0.775,123.023,0.00879,-5.097,0.37,365640,10,0.474,0.142,0,899,0,0.5980496531474379
