4.939999999999999947e-01,4.259999999999999871e-05,9.389999999999999458e-01,1.359950000000000045e+02,8.709999999999999964e-01,-6.559000000000000163e+00,2.330000000000000127e-01,2.964000000000000000e+05,4.000000000000000000e+00,5.550000000000000488e-01,4.359999999999999987e-02,0.000000000000000000e+00,2.257000000000000000e+03,0.000000000000000000e+00
6.570000000000000284e-01,3.919999999999999873e-03,9.130000000000000338e-01,1.080360000000000014e+02,1.529999999999999893e-03,-4.983999999999999986e+00,4.670000000000000262e-01,2.546200000000000000e+05,1.100000000000000000e+01,9.050000000000000266e-01,5.290000000000000258e-02,1.000000000000000000e+00,2.025000000000000000e+03,0.000000000000000000e+00
6.189999999999999947e-01,6.089999999999999858e-01,7.520000000000000018e-01,1.320219999999999914e+02,0.000000000000000000e+00,-4.065999999999999837e+00,8.989999999999999380e-02,2.544530000000000000e+05,1.000000000000000000e+01,8.629999999999999893e-01,3.529999999999999805e-02,1.000000000000000000e+00,2.404000000000000000e+03,0.000000000000000000e+00
9.559999999999999609e-01,3.559999999999999797e-03,7.950000000000000400e-01,1.212939999999999969e+02,8.890000000000000124e-01,-5.310999999999999943e+00,9.059999999999999998e-02,4.295330000000000000e+05,7.000000000000000000e+00,8.409999999999999698e-01,1.499999999999999944e-01,1.000000000000000000e+00,1.990000000000000000e+03,0.000000000000000000e+00
5.110000000000000098e-01,3.489999999999999769e-01,5.659999999999999476e-01,8.390300000000000580e+01,0.000000000000000000e+00,-7.230000000000000426e+00,3.400000000000000244e-01,2.398360000000000000e+05,6.000000000000000000e+00,2.179999999999999993e-01,2.000000000000000111e-01,0.000000000000000000e+00,2.855000000000000000e+03,0.000000000000000000e+00
6.969999999999999529e-01,9.749999999999999552e-04,9.679999999999999716e-01,1.439869999999999948e+02,3.539999999999999813e-01,-6.891000000000000014e+00,5.990000000000000185e-02,2.412500000000000000e+05,9.000000000000000000e+00,5.450000000000000400e-01,9.320000000000000506e-02,1.000000000000000000e+00,6.810000000000000000e+02,0.000000000000000000e+00
7.269999999999999796e-01,6.890000000000000291e-03,7.399999999999999911e-01,1.299900000000000091e+02,2.730000000000000135e-02,-6.496999999999999886e+00,4.540000000000000147e-01,3.349200000000000000e+05,1.000000000000000000e+01,8.210000000000000631e-02,4.320000000000000229e-02,1.000000000000000000e+00,1.090000000000000000e+03,0.000000000000000000e+00
7.650000000000000133e-01,1.219999999999999973e-01,8.669999999999999929e-01,1.500180000000000007e+02,9.010000000000000231e-01,-5.865999999999999659e+00,7.760000000000000231e-02,2.864650000000000000e+05,1.000000000000000000e+00,8.399999999999999689e-01,5.229999999999999927e-02,1.000000000000000000e+00,3.130000000000000000e+02,0.000000000000000000e+00
7.339999999999999858e-01,6.360000000000000098e-01,2.949999999999999845e-01,1.999900000000000091e+02,0.000000000000000000e+00,-8.598000000000000753e+00,7.409999999999999920e-02,1.016360000000000000e+05,1.100000000000000000e+01,7.880000000000000338e-01,8.890000000000000124e-01,1.000000000000000000e+00,2.946000000000000000e+03,0.000000000000000000e+00
6.889999999999999458e-01,6.280000000000000027e-01,6.650000000000000355e-01,1.199800000000000040e+02,7.459999999999999964e-01,-1.039100000000000001e+01,1.710000000000000131e-01,1.648750000000000000e+05,1.000000000000000000e+01,8.980000000000000482e-02,3.749999999999999861e-02,0.000000000000000000e+00,1.177000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
0.000000000000000000e+00,7.680000000000000160e-01,2.780000000000000249e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.162999999999999901e+01,6.690000000000000391e-01,1.357800000000000000e+04,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,3.003000000000000000e+03,0.000000000000000000e+00
