track_id,track_name,danceability,acousticness,tempo,instrumentalness,energy,key,speechiness,mode,valence,liveness,play_number,playlist_number,tempo_scaled
4Uvuss8LaxNGbPPJhn3PkG,Temple,0.13176470588235292,0.4542617482608023,0.3606749231580436,0.21602434077079108,0.5362637362637361,0.9090909090909092,0.016683022571148176,1.0,0.009707713411417115,0.12149679035540942,6494,0,0.37002664817554737
1kl4c9XnO8o7UTBcqWQJo5,When the Children Dance,0.30470588235294116,0.2997883511204707,0.5420605218822743,0.3640973630831643,0.478021978021978,1.0,0.005397448478900876,1.0,0.18012029123140239,0.13261312040081413,6236,0,0.4837470318125195
6p1WR4FijJ0k3MV4TLo6aK,Hiders,0.19882352941176465,0.3902365902355333,0.6520763403937908,0.29817444219066935,0.5758241758241757,0.7272727272727273,0.23209028459273795,1.0,0.0788224121557455,0.12635039924847344,9313,0,0.5527218631952816
5vMD2TirEeF6CzPwy6Bq3Q,Utuba,0.37882352941176467,0.1483637710289615,0.5026621397430455,0.19168356997971603,0.43956043956043944,0.9090909090909092,0.022816486751717366,1.0,0.01160704864408569,0.13104744011272895,1104,0,0.4590460678822965
6YWtLCcqUzn2b0TBRcJLsa,Finally Some Shit / The Rain Stopped,0.7094117647058823,0.1483637710289615,0.5420476613038053,0.8945233265720082,0.8549450549450548,0.5454545454545454,0.06722276741903827,0.0,0.38482642186345895,0.5459527164552997,9561,0,0.4837389688244567
5bNckql3xhBeYJlx4I5uXU,FWD95,0.6647058823529411,0.0007532610655290378,0.5807580024949521,0.832657200811359,0.813186813186813,0.36363636363636365,0.07850834151128555,0.0,0.35422602089268757,0.530295913574448,4896,0,0.5080085628933227
1tSili6kQNoNpCC9rEcqlr,African Spirits - Fred P Interpretation,0.6399999999999999,0.09622899949409962,0.56138997132091,0.7910750507099392,0.9296703296703296,0.4545454545454546,0.014474975466143278,0.0,0.38166086314234465,0.5052450289650853,1494,0,0.495865702870827
0dtrJr6DLStMiIXM7wy6xq,Namba,0.7152941176470587,0.0023051089433796055,0.5675694792751778,0.8417849898580122,0.9065934065934065,0.4545454545454546,0.025760549558390577,0.0,0.33312229608525906,0.4911539063723187,9030,0,0.4997399686349765
2P4IjKutU2FikVQgDQ1Xtv,Peach Fuzz,0.8376470588235293,0.08027352360526274,0.6578957521509317,0.9208924949290062,0.6879120879120878,0.36363636363636365,0.06550539744847889,0.0,0.4439168513242588,0.520901831845937,1994,0,0.5563703652936742
3l9rqF7hgXDc2XU9NWwB6x,Expansion (ABGT585) - Mixed,0.7294117647058822,0.0013701383817407568,0.574244119500495,0.9411764705882354,0.6791208791208789,0.18181818181818182,0.018645731108930322,0.0,0.32257043368154487,0.1576640050101769,1890,0,0.5039246594395418
16oreihxvp6S8sJV6s9RT7,Blossom Towers,0.7988235294117646,0.09246879180055206,0.5806422572887328,0.9482758620689656,0.7604395604395603,0.18181818181818182,0.021099116781158,0.0,0.2888044739896592,0.1294817598246438,5107,0,0.507935996000758
4VHrgyMrSuf4MzJhzqnXYP,Redemption,0.6058823529411763,0.019500437098737562,0.593625011253006,0.8975659229208925,0.8142857142857141,0.2727272727272727,0.002208047105004912,0.0,0.3014667088741163,0.10411773915766401,9613,0,0.5160755824501002
0ftXz1tRf3qdZ1T7Ffo29u,Forests,0.6517647058823529,0.07376938056777509,0.5582712810422212,0.9340770791075051,0.8153846153846153,0.18181818181818182,0.029195289499509308,0.0,0.37321937321937326,0.09472365742915295,6861,0,0.4939104282656111
4uayzCHBoZ1cpTSpMmdMXB,Blurred - Bonobo Remix,0.7176470588235294,0.05862692255862417,0.5741991074758541,0.8772819472616633,0.6021978021978021,0.09090909090909091,0.03385672227674191,0.0,0.2919700327107735,0.14044152184124,5725,0,0.5038964389813222
12cknKcAEanf3PlwPOYvg5,Rise Of The 2nd Sun,0.7305882352941175,0.0006750080946092646,0.5677881091091477,0.7058823529411764,0.6626373626373626,0.4545454545454546,0.03827281648675171,1.0,0.17484436002954523,0.6179740097072177,4230,0,0.4998770394320432
7hoyA9cvoaS0h0i2qyMgFp,Bells,0.6423529411764705,7.052930106275665e-05,0.6194619133968645,0.9127789046653144,0.6604395604395604,0.5454545454545454,0.024043179587831198,1.0,0.08937427455945976,0.5146391106935962,1997,0,0.5322741254681573
44ZYIeayqwqt12rk2GH577,Dust,0.5741176470588235,0.00022378317138355925,0.6227542214848822,0.9310344827586208,0.8219780219780218,0.5454545454545454,0.026741903827281657,1.0,0.23076923076923078,0.5913574448097698,6925,0,0.5343382504122204
2PbbWaQk1ex4pC9Gi1cAXR,Vamp,0.7494117647058822,0.00025020625247335277,0.5859086641717144,0.7505070993914807,0.7813186813186812,0.5454545454545454,0.03900883218842002,1.0,0.3352326685660019,0.5788320025050884,6595,0,0.5112377896124526
6OnYwAOKpXjiqQkRrL4Wl2,Love Fading,0.8235294117647058,0.0017055082571112133,0.5936057203853029,0.9533468559837728,0.7999999999999999,0.6363636363636364,0.0444062806673209,1.0,0.206499947240688,0.4645373414748708,7084,0,0.5160634879680062
1VDvYEja4LUmVgZ8Hm3Vg6,Sunrise - Original Mix,0.784705882352941,0.016654874519836722,1.3654912097946164,0.7261663286004056,0.5549450549450549,0.8181818181818182,0.20019627085377817,0.0,0.5293869367943442,0.8669171755127602,4313,0,1.0000000000000002
4okSPTHRAIptgliy3ItrcJ,Power Move,0.5388235294117647,0.004408792707067015,0.978799336394151,0.6318458417849899,0.9978021978021977,0.7272727272727273,0.3326790971540726,0.0,0.5177798881502585,0.45357757945827454,5129,0,0.7575620749293482
3fawKhD4tka2u3V6C2TJl8,When I Go,0.5705882352941176,0.0911476377460624,0.9028383296680684,0.48884381338742394,0.8186813186813185,1.0,0.3105986261040235,0.0,0.5789806900918012,0.5224675121340221,6094,0,0.709938035936738
30ewWByCh54LVdT3WjeZ2b,Silurian Blue,0.17647058823529407,0.0673668647652482,0.639698033617552,0.3580121703853955,0.4043956043956044,0.4545454545454546,0.011040235525024533,0.0,0.03640392529281418,0.3705965241897604,9003,0,0.5449612371848884
3JVOhIX4w5B1pxQWRuQ9Ay,Honsu,0.7470588235294117,0.053545560810586944,0.7993942667541185,0.4432048681541582,0.7208791208791208,0.5454545454545454,0.29587831207065746,0.0,0.48190355597763007,0.5631751996242367,954,0,0.645083391454039
5UulKCGsFHKzXetRPWoUbW,Making Sense,0.6635294117647058,0.24084455484323894,0.6710907056599404,0.436105476673428,0.5252747252747253,0.4545454545454546,0.019136408243375855,0.0,0.20016882979845946,0.11288554877094095,6493,0,0.5646429910460519
5HtnwwKxLX32MEyAH71Vtm,Wide Awake,0.6576470588235294,0.31401616401497495,0.7993749758864153,0.26774847870182555,0.5076923076923077,0.36363636363636365,0.07580961727183513,0.0,0.2349899757307165,0.2563018631595428,2326,0,0.645071296971945
3L8QWZWn9NMaOHwc4kXKqR,With U,0.5929411764705881,0.2560886400873506,0.9277814216083438,0.577079107505071,0.5186813186813186,0.4545454545454546,0.042688910696761534,0.0,0.13580246913580246,0.10897134805072803,3773,0,0.7255762012844341
3aWPdd6U1xbsIEGEpUaPyQ,No Reason,0.691764705882353,0.3262114322102643,0.5485615442982624,0.539553752535497,0.5582417582417581,0.4545454545454546,0.04636898920510303,0.0,0.1336920966550596,0.1294817598246438,5696,0,0.4878228722782376
7zoV9ioVFaTSIHoCv5LB5u,I Spiral,0.5764705882352941,0.06838313711485564,0.5921524750183262,0.45436105476673433,0.4549450549450549,0.5454545454545454,0.016192345436702643,0.0,0.2655903767014879,0.20776577422890244,9227,0,0.5151523703169159
46MTErkMonXd2RURhe2H2q,Waters Rising,0.3717647058823529,0.00032947549574273346,0.4656301040420797,0.4421906693711968,0.6945054945054944,0.0,0.06820412168792933,0.0,0.01593331222960853,0.837169250039142,248,0,0.435828693755619
4ZJOATYd35dFCb8b9PasEM,My Body Moves - Soul Speech Remix,0.6105882352941175,0.001979901791505223,0.5612935169823938,0.5202839756592292,0.9681318681318679,0.0,0.010058881256133467,0.0,0.2655903767014879,0.9765147956787222,4013,0,0.4958052304603564
5ClsGPKGazzIypNhYuF3Dr,Clouds Over Clifden - Dauwd Remix,0.6647058823529411,0.010252358717309819,0.7155690162943528,0.922920892494929,0.9109890109890109,0.09090909090909091,0.07580961727183513,0.0,0.10625725440540255,1.0610615312353213,7164,0,0.5925288352610595
088P3ZrPu7Or80D3o3e2cd,Chaos,0.7894117647058823,9.87816723818436e-05,0.5614349833455508,0.9269776876267749,0.6868131868131867,0.09090909090909091,0.04317958783120707,0.0,0.0070697478104885594,1.0563644903710658,4564,0,0.4958939233290465
4gKFQ6sGKfZr44NXw6wjym,Behind the Sun (Live),0.5705882352941176,0.00030813377640097713,0.6709042272721426,0.8691683569979716,0.8967032967032966,0.5454545454545454,0.08611383709519135,0.0,0.07565685343463123,1.418036636918741,5661,0,0.564526077719142
2wY21rTqBmiqenCLLGDQG6,Tagtraum,0.37764705882352934,0.8668683222014246,0.7132669727484341,0.8894523326572008,0.38681318681318677,0.36363636363636365,0.01594700686947989,1.0,0.10414688192465972,0.11413809300140912,829,0,0.5910855603978279
6o3uuc2PnG9YJLLo97b8zk,Steppe noire,0.5305882352941176,0.8506079646077056,0.7224172743289992,0.8590263691683571,0.36813186813186805,0.36363636363636365,-0.0044160942100098105,1.0,0.0701698849846998,0.12478471896038829,6222,0,0.5968223764044718
6b2VuJWe8mT3yIrys2NCeV,:ll,0.40470588235294114,0.9430887484219831,0.7740203454351375,0.9340770791075051,0.3285714285714285,0.2727272727272727,0.0323846908734053,1.0,0.11786430304948826,0.13731016126506965,2241,0,0.6291751160062409
5ffEUgoevg4EE2GngfbRVC,Radiance II,0.3999999999999999,0.8028431641761558,0.6569569299227079,0.9979716024340771,0.4769230769230769,0.2727272727272727,0.04146221786064769,1.0,0.05423657275509128,0.3267574761233756,1017,0,0.5557817671650939
3ph4XP0xAkYkCZAGvOM9BG,Verso,0.49411764705882344,0.9623979230645244,0.6485203904471623,0.9645030425963489,0.4076923076923077,0.2727272727272727,0.006378802747791956,1.0,0.13474728289543103,0.15922968529826206,6566,0,0.5504924469959324
1pCMc9WVPdWUgIRlhKO2AP,paris,0.4952941176470588,0.4837336463994181,0.7734544799825096,0.9016227180527384,0.9131868131868132,0.0,0.000981354268891066,0.0,0.5082832119869157,0.1639267261625176,2245,0,0.6288203445314801
3VApk6RylcaK6MSCrw6x2r,dream nocturnal,0.6247058823529411,0.3363741557063387,0.8124091721645639,0.9198782961460447,0.8252747252747251,0.18181818181818182,0.039254170755642775,0.0,0.3806056769019732,0.1114764365116643,5927,0,0.6532431353735382
1SmQp1FgwDVYh1GGlSUHEC,Silversun,0.5988235294117646,0.38718777318671094,0.6513690085780058,0.9503042596348885,0.8758241758241757,0.09090909090909091,0.047595682041216864,0.0,0.4977313495832015,0.15453264443400655,7482,0,0.5522783988518306
2WKVpeLP65XbKDmbWmPkeK,Who Swallowed The Chimes At The Random Place,0.3211764705882353,0.41665967132532683,0.5384531296217703,0.8336713995943205,0.4494505494505494,0.0,0.01889106967615309,0.0,0.26136963174000216,0.1294817598246438,7653,0,0.4814853636609192
1wFotx7KcJCMM8E0DWU2QU,Untiteled - Ben Gomori Remix,0.9282352941176469,0.37295996029220674,0.5420926733284462,0.9026369168356998,0.9351648351648351,0.7272727272727273,0.09102060843964671,0.0,0.9588477366255145,0.06356661969625801,4247,0,0.4837671892826763
6kYfkZMRWI6t0dvfHilSv3,Take Ur Time,0.7858823529411764,0.17885194151718484,0.41377625165579945,0.8691683569979716,0.7923076923076923,0.7272727272727273,0.06746810598626102,0.0,0.843832436425029,0.23281665883826524,6826,0,0.40331872588662643
32p0HgNCK3KkaNKqxMiVlu,tucson,0.9152941176470587,0.3455206068528057,0.574070501691166,0.8955375253549697,0.8065934065934064,0.5454545454545454,0.06943081452404318,0.0,0.8765432098765432,0.16236104587443242,575,0,0.5038158091006947
5WC1Jsjxe8JIz9oV2nrER8,La basse et les shakers,0.8552941176470588,0.5782469749129104,0.5550175546896099,0.911764705882353,0.7879120879120879,0.7272727272727273,0.058390578999018644,0.0,0.9852273926348,0.07202129325191794,2707,0,0.4918704922857363
0kWaEuv3fZXOPeBNMG6iGc,HAUNTED,0.6399999999999999,0.2469421889408836,0.593560708360662,0.7799188640973631,0.8857142857142856,0.8181818181818182,0.008586849852796855,0.0,0.8807639548380289,0.26099890402379833,6810,0,0.5160352675097866
7jGpIDmjOXjerOOV4it5q1,Mesosphere,0.6623529411764705,0.0717368358685602,0.5831372095116837,0.9513184584178499,0.7329670329670328,0.9090909090909092,0.05053974484789006,0.0,0.5156695156695157,0.7776733990919054,5206,0,0.5095002156849308
59GW6EKtdyaJ10t2yQdqrt,Good Lies,0.7294117647058822,0.07051730904903128,0.5808158750980619,0.8924949290060852,0.7999999999999999,0.9090909090909092,0.041707556427870454,0.0,0.6190777672259153,0.9091905432910599,7398,0,0.5080448463396051
1ZnghCVtXCrtmKJH32z4UK,Good Lies,0.7294117647058822,0.07051730904903128,0.5808158750980619,0.8924949290060852,0.7999999999999999,0.9090909090909092,0.041707556427870454,0.0,0.6190777672259153,0.9091905432910599,1010,0,0.5080448463396051
6QRklUu66ogkI6VoaPEEav,Xana,0.8058823529411764,0.0020713663029698934,0.6514075903134123,0.8762677484787018,0.6186813186813186,0.9090909090909092,0.02944062806673209,0.0,0.48823467341985866,0.7980272428370127,2305,0,0.5523025878160189
4Bqv7RroLP4qezTV1QCk5l,My Father In Hong Kong 1961,0.6647058823529411,0.10263151529662652,0.5419962189899301,0.7870182555780934,0.8472527472527471,0.9090909090909092,0.006378802747791956,0.0,0.4808483697372587,0.7228745890089242,9256,0,0.4837067168722058
4P258bRZUyvetnbVPhTV87,Petu - Dub Mix,0.6352941176470588,0.0019697390680091485,0.48425865195416484,0.9077079107505072,0.8703296703296702,0.4545454545454546,0.04317958783120707,1.0,0.829059829059829,0.37529356505401595,2849,0,0.44750793196450683
4hnwEklz4VPVjr8S71Rmo0,Where's Your Child,0.5341176470588235,0.007650701502314763,0.6198091490155226,0.9066937119675457,0.8109890109890108,0.5454545454545454,0.15039254170755642,1.0,0.8058457317716577,0.13104744011272895,5462,0,0.5324918261458514
32mXYaJbhdOXBanazJVaeq,Hyphae,0.648235294117647,0.14429868163053172,0.5740769319804004,0.8823529411764707,0.8417582417582417,0.5454545454545454,0.05912659470068693,1.0,0.8396116914635433,0.21402849538124313,9642,0,0.5038198405947261
459x3l9yol31jT9brELv4f,One to Zen,0.6741176470588235,0.00019837636264337312,0.6192818652983011,0.8864097363083164,0.9626373626373624,0.5454545454545454,0.0323846908734053,1.0,0.858605043790229,0.520901831845937,39,0,0.532161243635279
3RSvIGylwXhu3r83K1bkJJ,Positive Education,0.648235294117647,0.026207834606146698,0.5874583638772072,0.8651115618661258,0.857142857142857,0.5454545454545454,0.1180078508341511,1.0,0.7773557032816292,0.22655393768592452,189,0,0.5122093796740135
6nXeNkkM9LCNAM58qz9T2B,Desires,0.8764705882352939,0.0034636594219320917,0.5807194207595457,0.06044624746450305,0.6164835164835164,0.36363636363636365,0.4430814524043179,0.0,0.8185079666561148,0.04712697667136371,6508,0,0.5079843739291345
4qXjXZPGtVNhQq1z9QDRFn,People Ain't Dancing (feat. Kah-Lo),0.9517647058823527,0.05954156767327087,0.5743727252851832,0.012170385395537527,0.6417582417582417,0.4545454545454546,0.39401373895976444,0.0,0.7995146143294292,0.07390010959762017,451,0,0.5040052893201692
2pa39tXsDmBs1soZ9pIb9c,Punani Dance,0.988235294117647,0.03555754022253518,0.5808673174119371,2.4239350912778905e-06,0.668131868131868,0.4545454545454546,0.509322865554465,0.0,0.759417537195315,0.06748082041647094,5224,0,0.5080770982918561
59ME6CEHI6akGD2eiwjIGU,Release,1.0070588235294116,0.05964319490823162,0.5806358269994983,0.05750507099391481,0.7758241758241757,0.36363636363636365,0.41364082433758587,0.0,0.8501635538672575,0.04321277595115077,3863,0,0.5079319645067266
5sADa6C5sKDyI6PX76Bd7L,Captain Ants,0.8705882352941176,0.11076169409348607,0.670846354669033,0.0,0.7626373626373626,0.36363636363636365,0.47006869479882235,0.0,0.8797087685976575,0.10521371535932361,6031,0,0.5644897942728597
3bUJgg9WzIxjj3uzJruZmK,Touch,0.8211764705882352,0.28962562762439625,0.49746646604164246,0.037525354969574036,0.7703296703296703,0.18181818181818182,0.151864573110893,1.0,0.8417220639442862,0.17332080789102863,1830,0,0.45578862070494713
0RjdWLIdAp0KhUgJVjjH3G,Gucci On My Body,0.7917647058823528,0.3241788875110494,0.6830639042144114,2.0993914807302235e-06,0.7406593406593406,0.18181818181818182,0.013984298331697745,1.0,0.8923710034821146,0.1420072021293252,2694,0,0.5721496329324685
40NS7BFuvxj6p6FC6Ns1Xe,I'm Caught Up,0.7282352941176471,0.22051910785109005,0.5075427292719625,0.0023529411764705885,0.6725274725274724,0.18181818181818182,0.016928361138370943,1.0,0.8892054447610003,0.1748864881791138,3642,0,0.4621059718521087
5fB8D4lc3UNL1xoFoxUOkH,Stuck,0.9235294117647058,0.4522292035615874,0.600228918296745,8.184584178498987e-06,0.8318681318681317,0.09090909090909091,0.11898920510304217,1.0,0.8227287116176005,0.11836542977923906,6524,0,0.5202159268203205
6krfh9vA4LMFzRGyoYpvWF,Red Lights,0.8576470588235293,0.5233682680341085,0.6112697249122264,0.17342799188640975,0.8505494505494504,0.09090909090909091,0.039990186457311075,1.0,0.9029228658858288,0.1467042429935807,2686,0,0.527138002072188
3jgGvWC8icBVtEj0ZzCvBf,Daniel,0.6176470588235293,0.011980021711642475,0.6388942474632507,0.020689655172413796,0.634065934065934,0.7272727272727273,0.014720314033366044,0.0,0.41437163659385884,0.1811492093314545,1612,0,0.5444573004309667
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),0.4070588235294117,0.013097921296210664,0.5937986290623353,0.0,0.4450549450549449,0.5454545454545454,0.0017173699705593654,0.0,0.3584467658541733,0.14044152184124,2552,0,0.5161844327889474
6jLcCt78BlPhvOtg4OA1Jc,Golden,0.5235294117647058,0.06198062131232874,0.6063827050940751,0.0268762677484787,0.6582417582417582,0.8181818181818182,0.05103042198233562,0.0,0.33628785480637335,0.09581963363081258,6408,0,0.5240740666083445
1LjEpv00Rh8WfTSJZncmMF,Metal Bird,0.6270588235294117,0.25202355068892085,0.6711614388415189,0.03600405679513184,0.6241758241758241,1.0,0.07409224730127575,0.0,0.48928985966023003,0.22498825739783934,9241,0,0.5646873374803969
5jyUBKpmaH670zrXrE0wmO,Reload - Radio Edit,0.49058823529411755,0.07478565291738254,0.593843641086976,0.0,0.7054945054945053,0.8181818181818182,0.05250245338567222,0.0,0.4259786852379445,0.06544543604196024,1140,0,0.5162126532471669
3KCNiDi9Pza6ZD8FggNoaw,MODERN JAM (feat. Teezo Touchdown),0.528235294117647,0.0005611855914532309,0.47127589798989145,1.4198782961460447e-05,0.5032967032967033,0.8181818181818182,0.018645731108930322,0.0,0.5304421230347156,0.8074213245655236,6002,0,0.4393683455151645
3Fki7feUIjOBqclsgHsDhL,アイデンティティ,0.5070588235294117,0.06594408347579778,0.6706598762812351,0.0,0.7813186813186812,0.5454545454545454,0.047595682041216864,0.0,0.7077134114171151,0.8653514952246749,2011,0,0.56437288094595
7sYAS4CpbV90oSemgaEQat,On & On,0.7988235294117646,0.023667153732128087,0.574713530614607,1.3995943204868154e-05,0.7637362637362637,0.9090909090909092,0.10255152109911678,0.0,0.6771130104463439,1.1581337090966022,2830,0,0.504218958503832
1CGT5LV74SNzXFnVmTdAE8,A Dream Goes On Forever,0.6105882352941175,0.018382537514169378,0.7608189616368943,0.1876267748478702,0.7527472527472526,0.8181818181818182,0.01889106967615309,0.0,0.4924554183813444,1.219195240331924,6265,0,0.620898458759832
6vneqE1LgmobOC01NV0ylm,Fluid Motion - Live at La Défense,0.4258823529411764,0.16259158392346573,0.5125905063209742,2.9614604462474647e-06,0.6725274725274724,0.9090909090909092,0.056918547595682045,0.0,0.44286166508388736,0.810552685141694,5317,0,0.4652706946667366
4Ma26Q71jUSOr9jdoRIYtg,Lip Biter - Mixed,0.9023529411764705,0.004703511688453174,0.580520081793279,0.742393509127789,0.4516483516483516,0.09090909090909091,0.1354268891069676,0.0,0.47135169357391576,0.17958352904336933,110,0,0.5078593976141619
1FZMuVIVyCHFZpbVATJPOn,Right to Be Wrong,0.8070588235294117,0.006807195452140584,0.5613063775608627,0.8377281947261663,0.3791208791208791,0.09090909090909091,0.13223748773307162,0.0,0.45552389996834447,0.10834507593549395,3679,0,0.4958132934484191
45fdvv1t9nl5bJD6Q5cvbO,Light Up,0.9305882352941176,0.020821591153227244,0.5356366629370988,0.718052738336714,0.3373626373626374,0.36363636363636365,0.12831207065750733,0.0,0.538883612957687,0.07186472522310941,4888,0,0.4797195692751777
43zNOqRlVuyMiWw0NUz2bR,Like Really,0.8658823529411764,0.014419075350700342,0.5807322813380145,0.8022312373225153,0.41978021978021973,0.36363636363636365,0.07482826300294407,0.0,0.43547536140128734,0.14044152184124,4823,0,0.5079924369171972
3whpaaaBM3YbEfjvQRGW8D,Precious,0.8494117647058823,2.4593790860500155e-05,0.6065563229034041,0.847870182555781,0.41538461538461535,0.09090909090909091,0.1555446516192345,0.0,0.3753297457001161,0.0832941913261312,5033,0,0.5241829169471915
6YFRyll4isFUJrbHSeM1oJ,Atlas,0.6741176470588235,0.30080462347007814,0.5549789729542034,0.9371196754563895,0.5296703296703296,0.5454545454545454,0.06427870461236504,1.0,0.15057507650100244,0.1576640050101769,7541,0,0.491846303321548
5HnUgOdHTSSq3gqP7WxSVx,"Scientists - Live at Funkhaus Berlin, 10th May 2018",0.5858823529411763,0.4806848293505958,0.5661869670897797,0.898580121703854,0.4956043956043955,0.4545454545454546,0.01938174681059862,1.0,0.21810699588477367,0.27195866604039454,8438,0,0.49887319741823133
7GKoiVTzhUuqBt1tmZoeCJ,Fara,0.6952941176470587,0.2510072783393134,0.509902645420991,0.9634888438133874,0.523076923076923,0.6363636363636364,0.013248282630029432,1.0,0.1210298617706025,0.10333489901362142,6777,0,0.4635855301616226
3Tc6x9waprUmAwaOjEIWEa,Ry - Edit,0.7623529411764705,0.25507236773774317,0.5614799953701917,0.9472616632860041,0.5835164835164834,0.6363636363636364,0.03949950932286554,1.0,0.25187295557665934,0.13104744011272895,6448,0,0.49592214378726623
2lWRk6ht90lKW9N7ObjOP7,She's So Beautiful - Extended Mix,0.8082352941176469,0.37905759438985137,0.5871947220185963,0.8762677484787018,0.5252747252747253,0.5454545454545454,0.0743375858684985,1.0,0.17273398754880237,0.1175825896351965,3883,0,0.5120440884187272
7xTlgtqZOAbhGGvNDiF6QB,Limerence,0.8670588235294117,0.001197372082307491,0.6000102884627749,0.9462474645030426,0.6714285714285713,0.6363636363636364,0.06452404317958782,1.0,0.6971615490134008,0.13104744011272895,2050,0,0.5200788560232538
2bpvml9LqQIWz1wkiYUcv0,Rare Happiness,0.8729411764705882,0.1138105111423084,0.5421762670884936,0.9056795131845843,0.6648351648351648,0.6363636363636364,0.07286555446516191,1.0,0.7298723224649151,0.08642555190230153,1401,0,0.48381959870508423
74jxpittE186JLGaNJqiqk,Hesitation,0.8635294117647059,0.001949413621017,0.5743277132605424,0.8904665314401623,0.6549450549450548,0.6363636363636364,0.0466143277723258,1.0,0.8026801730505435,0.07170815719430093,4798,0,0.5039770688619497
40DpePsRgfA6FjeiLq30FY,Bonez,0.828235294117647,0.05100487993656834,0.6064212868294816,0.8711967545638946,0.7604395604395603,0.6363636363636364,0.047841020608439644,1.0,0.6813337554078295,0.10270862689838736,2337,0,0.5240982555725328
